# ta1 =         1.0000000000 mua =        -0.8001000000 m1 =         1.1001000000 eo1 =         5.0000000000 m2 =         0.7001000000 eo2 =        -0.5000000000 ta2 =         0.5000000000 ta3 =         0.4000000000
# kx/pi ky/pi eng1 eng2 eng3 eng4
       -1.0000000000       -1.0000000000       -0.4661661045        0.3951574615        1.8662661045        2.4051425385
       -1.0000000000       -0.9800000000       -0.4657430205        0.3951574615        1.8658430205        2.4051425385
       -1.0000000000       -0.9600000000       -0.4644745181        0.3951574615        1.8645745181        2.4051425385
       -1.0000000000       -0.9400000000       -0.4623628474        0.3951574615        1.8624628474        2.4051425385
       -1.0000000000       -0.9200000000       -0.4594117644        0.3951574615        1.8595117644        2.4051425385
       -1.0000000000       -0.9000000000       -0.4556265381        0.3951574615        1.8557265381        2.4051425385
       -1.0000000000       -0.8800000000       -0.4510139624        0.3951574615        1.8511139624        2.4051425385
       -1.0000000000       -0.8600000000       -0.4455823707        0.3951574615        1.8456823707        2.4051425385
       -1.0000000000       -0.8400000000       -0.4393416546        0.3951574615        1.8394416546        2.4051425385
       -1.0000000000       -0.8200000000       -0.4323032864        0.3951574615        1.8324032864        2.4051425385
       -1.0000000000       -0.8000000000       -0.4244803463        0.3951574615        1.8245803463        2.4051425385
       -1.0000000000       -0.7800000000       -0.4158875538        0.3951574615        1.8159875538        2.4051425385
       -1.0000000000       -0.7600000000       -0.4065413050        0.3951574615        1.8066413050        2.4051425385
       -1.0000000000       -0.7400000000       -0.3964597152        0.3951574615        1.7965597152        2.4051425385
       -1.0000000000       -0.7200000000       -0.3856626680        0.3951574615        1.7857626680        2.4051425385
       -1.0000000000       -0.7000000000       -0.3741718712        0.3951574615        1.7742718712        2.4051425385
       -1.0000000000       -0.6800000000       -0.3620109210        0.3951574615        1.7621109210        2.4051425385
       -1.0000000000       -0.6600000000       -0.3492053738        0.3951574615        1.7493053738        2.4051425385
       -1.0000000000       -0.6400000000       -0.3357828283        0.3951574615        1.7358828283        2.4051425385
       -1.0000000000       -0.6200000000       -0.3217730174        0.3951574615        1.7218730174        2.4051425385
       -1.0000000000       -0.6000000000       -0.3072079112        0.3951574615        1.7073079112        2.4051425385
       -1.0000000000       -0.5800000000       -0.2921218329        0.3951574615        1.6922218329        2.4051425385
       -1.0000000000       -0.5600000000       -0.2765515870        0.3951574615        1.6766515870        2.4051425385
       -1.0000000000       -0.5400000000       -0.2605366017        0.3951574615        1.6606366017        2.4051425385
       -1.0000000000       -0.5200000000       -0.2441190856        0.3951574615        1.6442190856        2.4051425385
       -1.0000000000       -0.5000000000       -0.2273442002        0.3951574615        1.6274442002        2.4051425385
       -1.0000000000       -0.4800000000       -0.2102602453        0.3951574615        1.6103602453        2.4051425385
       -1.0000000000       -0.4600000000       -0.1929188604        0.3951574615        1.5930188604        2.4051425385
       -1.0000000000       -0.4400000000       -0.1753752368        0.3951574615        1.5754752368        2.4051425385
       -1.0000000000       -0.4200000000       -0.1576883394        0.3951574615        1.5577883394        2.4051425385
       -1.0000000000       -0.4000000000       -0.1399211336        0.3951574615        1.5400211336        2.4051425385
       -1.0000000000       -0.3800000000       -0.1221408089        0.3951574615        1.5222408089        2.4051425385
       -1.0000000000       -0.3600000000       -0.1044189905        0.3951574615        1.5045189905        2.4051425385
       -1.0000000000       -0.3400000000       -0.0868319260        0.3951574615        1.4869319260        2.4051425385
       -1.0000000000       -0.3200000000       -0.0694606270        0.3951574615        1.4695606270        2.4051425385
       -1.0000000000       -0.3000000000       -0.0523909454        0.3951574615        1.4524909454        2.4051425385
       -1.0000000000       -0.2800000000       -0.0357135542        0.3951574615        1.4358135542        2.4051425385
       -1.0000000000       -0.2600000000       -0.0195237971        0.3951574615        1.4196237971        2.4051425385
       -1.0000000000       -0.2400000000       -0.0039213693        0.3951574615        1.4040213693        2.4051425385
       -1.0000000000       -0.2200000000        0.0109902195        0.3951574615        1.3891097805        2.4051425385
       -1.0000000000       -0.2000000000        0.0251044427        0.3951574615        1.3749955573        2.4051425385
       -1.0000000000       -0.1800000000        0.0383128620        0.3951574615        1.3617871380        2.4051425385
       -1.0000000000       -0.1600000000        0.0505065738        0.3951574615        1.3495934262        2.4051425385
       -1.0000000000       -0.1400000000        0.0615780145        0.3951574615        1.3385219855        2.4051425385
       -1.0000000000       -0.1200000000        0.0714231158        0.3951574615        1.3286768842        2.4051425385
       -1.0000000000       -0.1000000000        0.0799437637        0.3951574615        1.3201562363        2.4051425385
       -1.0000000000       -0.0800000000        0.0870504715        0.3951574615        1.3130495285        2.4051425385
       -1.0000000000       -0.0600000000        0.0926651326        0.3951574615        1.3074348674        2.4051425385
       -1.0000000000       -0.0400000000        0.0967236772        0.3951574615        1.3033763228        2.4051425385
       -1.0000000000       -0.0200000000        0.0991784345        0.3951574615        1.3009215655        2.4051425385
       -1.0000000000        0.0000000000        0.1000000000        0.3951574615        1.3001000000        2.4051425385
       -1.0000000000        0.0200000000        0.0991784345        0.3951574615        1.3009215655        2.4051425385
       -1.0000000000        0.0400000000        0.0967236772        0.3951574615        1.3033763228        2.4051425385
       -1.0000000000        0.0600000000        0.0926651326        0.3951574615        1.3074348674        2.4051425385
       -1.0000000000        0.0800000000        0.0870504715        0.3951574615        1.3130495285        2.4051425385
       -1.0000000000        0.1000000000        0.0799437637        0.3951574615        1.3201562363        2.4051425385
       -1.0000000000        0.1200000000        0.0714231158        0.3951574615        1.3286768842        2.4051425385
