# ta1 =         1.0000000000 mua =        -0.8001000000 m1 =         1.1001000000 eo1 =         5.0000000000 m2 =         0.7001000000 eo2 =         1.0000000000 ta2 =         0.5000000000 ta3 =         0.4000000000
# kx/pi ky/pi eng1 eng2 eng3
       -1.0000000000       -1.0000000000       -4.1999000000       -0.3000000000        1.9002000000
       -1.0000000000       -0.9800000000       -4.2015583178       -0.2989887674        1.9008470853
       -1.0000000000       -0.9600000000       -4.2065194935       -0.2959677472        1.9027872406
       -1.0000000000       -0.9400000000       -4.2147425214       -0.2909746085        1.9060171299
       -1.0000000000       -0.9200000000       -4.2261601321       -0.2840709452        1.9105310773
       -1.0000000000       -0.9000000000       -4.2406803361       -0.2753405613        1.9163208974
       -1.0000000000       -0.8800000000       -4.2581884617       -0.2648872053        1.9233756669
       -1.0000000000       -0.8600000000       -4.2785495770       -0.2528318656        1.9316814425
       -1.0000000000       -0.8400000000       -4.3016111768       -0.2393097616        1.9412209383
       -1.0000000000       -0.8200000000       -4.3272060122       -0.2244671608        1.9519731730
       -1.0000000000       -0.8000000000       -4.3551549485       -0.2084581524        1.9639131009
       -1.0000000000       -0.7800000000       -4.3852697530       -0.1914414906        1.9770112436
       -1.0000000000       -0.7600000000       -4.4173557302       -0.1735776059        1.9912333361
       -1.0000000000       -0.7400000000       -4.4512141474       -0.1550258595        2.0065400069
       -1.0000000000       -0.7200000000       -4.4866444095       -0.1359420976        2.0228865071
       -1.0000000000       -0.7000000000       -4.5234459634       -0.1164765401        2.0402225035
       -1.0000000000       -0.6800000000       -4.5614199272       -0.0967720241        2.0584919513
       -1.0000000000       -0.6600000000       -4.6003704527       -0.0769626026        2.0776330553
       -1.0000000000       -0.6400000000       -4.6401058367       -0.0571724926        2.0975783293
       -1.0000000000       -0.6200000000       -4.6804394043       -0.0375153514        2.1182547556
       -1.0000000000       -0.6000000000       -4.7211901902       -0.0180938569        2.1395840472
       -1.0000000000       -0.5800000000       -4.7621834450        0.0010004384        2.1614830066
       -1.0000000000       -0.5600000000       -4.8032509918        0.0196870162        2.1838639756
       -1.0000000000       -0.5400000000       -4.8442314602        0.0378960969        2.2066353634
       -1.0000000000       -0.5200000000       -4.8849704184        0.0555681774        2.2297022409
       -1.0000000000       -0.5000000000       -4.9253204248        0.0726534385        2.2529669863
       -1.0000000000       -0.4800000000       -4.9651410171        0.0891110526        2.2763299645
       -1.0000000000       -0.4600000000       -5.0042986524        0.1049084258        2.2996902266
       -1.0000000000       -0.4400000000       -5.0426666126        0.1200204005        2.3229462121
       -1.0000000000       -0.4200000000       -5.0801248842        0.1344284430        2.3459964412
       -1.0000000000       -0.4000000000       -5.1165600217        0.1481198368        2.3687401849
       -1.0000000000       -0.3800000000       -5.1518650011        0.1610868983        2.3910781027
       -1.0000000000       -0.3600000000       -5.1859390689        0.1733262285        2.4129128403
       -1.0000000000       -0.3400000000       -5.2186875905        0.1848380088        2.4341495817
