# ta1 =         1.0000000000 mua =        -0.8001000000 m1 =         1.1001000000 eo1 =         5.0000000000 m2 =         0.7001000000 eo2 =        -0.5000000000 ta2 =         0.5000000000 ta3 =         0.4000000000
# ts =         1.0000000000 mus =        -1.0000000000 ds =         0.0001000000
# tn =         1.0000000000 mun =        -1.0000000000 minev/ds =         0.0000000001 maxev =         1.2000000000
# tna_pz =         0.7000000000 tna_ab =         0.7000000000 tna_px =         0.0000000000 tna_py =         0.0000000000 tna_dxy =         0.0000000000
# rtna_pz =         0.5000000000 rtna_ab =         0.5000000000 rtna_px =         0.0000000000 rtna_py =         0.0000000000 rtna_dxy =         0.0000000000
# tas_pz =         0.7000000000 tas_ab =         0.7000000000 tas_px =         0.0000000000 tas_py =         0.0000000000 tas_dxy =         0.0000000000
# rtas_pz =         0.5000000000 rtas_ab =         0.5000000000 rtas_px =         0.0000000000 rtas_py =         0.0000000000 rtas_dxy =         0.0000000000
# wid =   140 len =    25 wn =    20 wb1 =    10 wb2 =    30 wb3 =    30 wbs =     0 numr =  1000
# ev/ds, nc1, nc2, nc3, G11_ave, G11_var, G21_ave, G21_var, G31_ave, G31_var, G12_ave, G12_var, G22_ave, G22_var, G32_ave, G32_var, G13_ave, G13_var, G23_ave, G23_var, G33_ave, G33_var
        0.0000000001   14   14   14        3.1990898361        0.3661655646        3.1113799054        0.3591409278        0.0000300727        0.0000516474        3.1113799075        0.3591409244        6.4229409563        0.4837791119        3.1661121206        0.3369576129        0.0000300727        0.0000516474        3.1661121195        0.3369576144        3.2453480672        0.3495707951
        0.0121212122   14   14   14        3.1831785977        0.3494297115        3.1285835914        0.3503967511        0.0000389713        0.0000825827        3.1249471201        0.3422996386        6.3936496673        0.4621573925        3.1743373289        0.3320580016        0.0000362543        0.0000481666        3.1759335352        0.3385665511        3.2368973609        0.3401052331
        0.0242424243   14   14   14        3.1823893960        0.3512545993        3.1360761423        0.3520978747        0.0000406388        0.0000516393        3.1272601436        0.3359560400        6.3800419136        0.4561420605        3.1749822286        0.3258195691        0.0000438677        0.0000780514        3.1787061820        0.3382060302        3.2348910621        0.3433102200
        0.0363636365   14   14   14        3.1804621229        0.3504624199        3.1408521156        0.3523667438        0.0000433384        0.0001021652        3.1272610075        0.3286129649        6.3656524724        0.4476685343        3.1751000867        0.3204352894        0.0000443219        0.0000851452        3.1815331198        0.3398268109        3.2314559310        0.3407828123
        0.0484848486   14   14   14        3.1787988528        0.3486219573        3.1441936747        0.3518066272        0.0000465145        0.0000569991        3.1267523432        0.3207875901        6.3508691426        0.4374035766        3.1741813828        0.3099108781        0.0000464543        0.0000737455        3.1828549761        0.3363398401        3.2281402071        0.3402298083
        0.0606060607   14   14   14        3.1805531970        0.3485536621        3.1462152417        0.3506750279        0.0000499039        0.0000766571        3.1241318485        0.3149375560        6.3367304189        0.4245422399        3.1740885768        0.2998830581        0.0000448023        0.0000533524        3.1850534971        0.3307591359        3.2223567243        0.3342259155
        0.0727272728   14   14   14        3.1826143056        0.3485753727        3.1465719859        0.3506997052        0.0000481329        0.0000421177        3.1201524598        0.3116746705        6.3263246929        0.4146039239        3.1707875798        0.2939427571        0.0000457666        0.0000367936        3.1848917121        0.3275729357        3.2194427504        0.3281303747
        0.0848484849   14   14   14        3.1839040940        0.3441147292        3.1480371910        0.3456656511        0.0000481499        0.0000402868        3.1174465838        0.3044047968        6.3175110950        0.4057768282        3.1663365966        0.2902534301        0.0000467729        0.0000474290        3.1826781870        0.3261522714        3.2187012694        0.3254040311
        0.0969696971   14   14   14        3.1870936799        0.3427224954        3.1467031270        0.3424467647        0.0000455513        0.0000321876        3.1131660971        0.3015839891        6.3136979329        0.4016648451        3.1613329867        0.2852354295        0.0000454129        0.0000339141        3.1800402421        0.3236666106        3.2179777381        0.3252231226
        0.1090909092   14   14   14        3.1895529529        0.3392718343        3.1468218725        0.3403336088        0.0000455414        0.0000339158        3.1093699302        0.3002541781        6.3132254727        0.3989300585        3.1570481633        0.2819656656        0.0000444095        0.0000309308        3.1787407337        0.3207955963        3.2190440978        0.3232308514
        0.1212121213   14   14   14        3.1944418874        0.3358987525        3.1464795449        0.3334599425        0.0000454343        0.0000325550        3.1068275143        0.2973948431        6.3192386136        0.3985361964        3.1518643624        0.2831626380        0.0000450182        0.0000337397        3.1754071579        0.3211560571        3.2237286096        0.3246847024
        0.1333333334   14   14   14        3.2046411434        0.3333436399        3.1448549248        0.3305441073        0.0000464859        0.0000497240        3.1040923655        0.2983173482        6.3346514786        0.4036332067        3.1468223565        0.2831253442        0.0000449941        0.0000443425        3.1704612212        0.3180022174        3.2323292507        0.3270242671
        0.1454545455   14   14   14        3.2209202792        0.3362852024        3.1396731608        0.3305843246        0.0000462738        0.0000556638        3.0985343383        0.3022266430        6.3619366240        0.4102084834        3.1418472571        0.2902139375        0.0000434738        0.0000334237        3.1665192758        0.3200773660        3.2455718597        0.3238384159
        0.1575757577   14   14   14        3.2423776043        0.3443072504        3.1326508254        0.3369999167        0.0000447441        0.0000450018        3.0910359460        0.3110288170        6.3977537090        0.4218400335        3.1374952893        0.3013896461        0.0000445774        0.0000431961        3.1616177478        0.3259601760        3.2629077130        0.3233486515
        0.1696969698   14   14   14        3.2651533650        0.3511248839        3.1266999487        0.3426959854        0.0000475740        0.0000550753        3.0839006914        0.3214037089        6.4423938686        0.4342903642        3.1297884171        0.3205303071        0.0000462684        0.0000483621        3.1511521389        0.3344282212        3.2869863319        0.3351636178
        0.1818181819   14   14   14        3.2900327208        0.3553769587        3.1176164716        0.3515604901        0.0000482487        0.0000700951        3.0753751192        0.3364457702        6.4912078918        0.4472121640        3.1203461054        0.3323393899        0.0000477316        0.0000674636        3.1390288197        0.3429958120        3.3107535153        0.3435737614
